fid,cat,from_cat,to_cat,cost
"999","195","13","16",9635.426
"1000","57","4","13",2723.487
"1001","238","16","13",9532.286
"1002","12","1","13",13679.575
"1003","27","2","13",11818.398
"1004","42","3","13",16505.02
"1005","87","6","13",11387.745
"1006","132","9","13",27738.739
"1007","147","10","13",24345.562
"1008","162","11","13",19463.284
"1009","177","12","13",26181.946
"1010","208","14","13",18654.661
"1011","181","13","1",13903.246
"1012","182","13","2",11270.454
"1013","183","13","3",16533.521
"1014","186","13","6",11204.343
"1015","189","13","9",27637.007
"1016","190","13","10",24258.062
"1017","191","13","11",19556.039
"1018","192","13","12",26152.264
"1019","193","13","14",18367.914
"1020","184","13","4",2816.316
"1021","185","13","5",3657.309
"1022","187","13","7",35282.18
"1023","188","13","8",44875.197
"1024","194","13","15",13946.801
"1025","195","13","16",9635.426
"1026","184","13","4",2816.316
"1027","185","13","5",3657.309
"1028","187","13","7",35282.18
"1029","188","13","8",44875.197
"1030","194","13","15",13946.801
"1031","195","13","16",9635.426
"1032","181","13","1",13903.246
"1033","182","13","2",11270.454
"1034","183","13","3",16533.521
"1035","186","13","6",11204.343
"1036","189","13","9",27637.007
"1037","190","13","10",24258.062
"1038","191","13","11",19556.039
"1039","192","13","12",26152.264
"1040","193","13","14",18367.914
"1041","12","1","13",13679.575
"1042","27","2","13",11818.398
"1043","42","3","13",16505.02
"1044","87","6","13",11387.745
"1045","132","9","13",27738.739
"1046","147","10","13",24345.562
"1047","162","11","13",19463.284
"1048","177","12","13",26181.946
"1049","208","14","13",18654.661
"1050","184","13","4",2816.316
"1051","185","13","5",3657.309
"1052","187","13","7",35282.18
"1053","188","13","8",44875.197
"1054","194","13","15",13946.801
"1055","195","13","16",9635.426
"1056","57","4","13",2723.487
"1057","72","5","13",3633.763
"1058","102","7","13",35098.268
"1059","117","8","13",44692.01
"1060","223","15","13",13787.195
"1061","238","16","13",9532.286
"1062","49","4","5",1578.551
"1063","51","4","7",33203.422
"1064","52","4","8",42796.439
"1065","59","4","15",11868.043
"1066","64","5","4",1587.535
"1067","94","7","4",33052.04
"1068","109","8","4",42645.782
"1069","214","15","4",11740.967
"1070","57","4","13",2723.487
"1071","72","5","13",3633.763
"1072","102","7","13",35098.268
"1073","117","8","13",44692.01
"1074","223","15","13",13787.195
"1075","238","16","13",9532.286
"1076","184","13","4",2816.316
"1077","185","13","5",3657.309
"1078","187","13","7",35282.18
"1079","188","13","8",44875.197
"1080","194","13","15",13946.801
"1081","195","13","16",9635.426
"1082","57","4","13",2723.487
"1083","72","5","13",3633.763
"1084","102","7","13",35098.268
"1085","117","8","13",44692.01
"1086","223","15","13",13787.195
"1087","238","16","13",9532.286
"1088","73","5","14",17206.884
"1089","200","14","5",17149.991
"1090","46","4","1",12589.482
"1091","47","4","2",9956.69
"1092","48","4","3",15219.757
"1093","50","4","6",9890.579
"1094","53","4","9",26323.243
"1095","54","4","10",22944.298
"1096","55","4","11",18242.275
"1097","56","4","12",24838.5
"1098","58","4","14",17054.15
"1099","61","5","1",13424.031
"1100","62","5","2",10791.239
"1101","63","5","3",16054.306
"1102","65","5","6",10725.128
"1103","68","5","9",27157.792
"1104","69","5","10",23778.847
"1105","70","5","11",19076.824
"1106","71","5","12",25673.049
"1107","3","1","4",12235.1
"1108","4","1","5",13145.34
"1109","18","2","4",10373.923
"1110","19","2","5",11284.163
"1111","33","3","4",15060.545
"1112","34","3","5",15970.785
"1113","79","6","4",9943.27
"1114","80","6","5",10853.51
"1115","124","9","4",26294.264
"1116","125","9","5",27204.504
"1117","139","10","4",22901.087
"1118","140","10","5",23811.327
"1119","154","11","4",18018.809
"1120","155","11","5",18929.049
"1121","169","12","4",24737.471
"1122","170","12","5",25647.711
"1123","199","14","4",17210.186
"1124","46","4","1",12589.482
"1125","47","4","2",9956.69
"1126","48","4","3",15219.757
"1127","50","4","6",9890.579
"1128","53","4","9",26323.243
"1129","54","4","10",22944.298
"1130","55","4","11",18242.275
"1131","56","4","12",24838.5
"1132","58","4","14",17054.15
"1133","46","4","1",12589.482
"1134","47","4","2",9956.69
"1135","48","4","3",15219.757
"1136","50","4","6",9890.579
"1137","53","4","9",26323.243
"1138","54","4","10",22944.298
"1139","55","4","11",18242.275
"1140","56","4","12",24838.5
"1141","58","4","14",17054.15
"1142","10","1","11",6217.075
"1143","55","4","11",18242.275
"1144","70","5","11",19076.824
"1145","100","7","11",48768.356
"1146","115","8","11",58362.098
"1147","191","13","11",19556.039
"1148","221","15","11",27715.436
"1149","236","16","11",22222.861
"1150","151","11","1",6231.658
"1151","122","9","2",17236.845
"1152","124","9","4",26294.264
"1153","125","9","5",27204.504
"1154","126","9","6",17066.997
"1155","127","9","7",56982.315
"1156","128","9","8",66575.332
"1157","132","9","13",27738.739
"1158","134","9","15",36047.169
"1159","135","9","16",30444.007
"1160","137","10","2",13843.668
"1161","139","10","4",22901.087
"1162","140","10","5",23811.327
"1163","141","10","6",13673.82
"1164","142","10","7",53589.138
"1165","143","10","8",63182.155
"1166","147","10","13",24345.562
"1167","149","10","15",32653.992
"1168","150","10","16",27050.83
"1169","163","11","14",19574.42
"1170","206","14","11",19661.593
"1171","9","1","10",15634.485
"1172","11","1","12",18491.663
"1173","206","14","11",19661.593
"1174","41","3","12",15242.894
"1175","168","12","3",15040.772
"1176","9","1","10",15634.485
"1177","11","1","12",18491.663
"1178","122","9","2",17236.845
"1179","124","9","4",26294.264
"1180","125","9","5",27204.504
"1181","126","9","6",17066.997
"1182","127","9","7",56982.315
"1183","128","9","8",66575.332
"1184","132","9","13",27738.739
"1185","134","9","15",36047.169
"1186","135","9","16",30444.007
"1187","136","10","1",15495.424
"1188","137","10","2",13843.668
"1189","139","10","4",22901.087
"1190","140","10","5",23811.327
"1191","141","10","6",13673.82
"1192","142","10","7",53589.138
"1193","143","10","8",63182.155
"1194","147","10","13",24345.562
"1195","149","10","15",32653.992
"1196","150","10","16",27050.83
"1197","163","11","14",19574.42
"1198","166","12","1",18172.826
"1199","136","10","1",15495.424
"1200","137","10","2",13843.668
"1201","139","10","4",22901.087
"1202","140","10","5",23811.327
"1203","141","10","6",13673.82
"1204","142","10","7",53589.138
"1205","143","10","8",63182.155
"1206","147","10","13",24345.562
"1207","149","10","15",32653.992
"1208","150","10","16",27050.83
"1209","166","12","1",18172.826
"1210","136","10","1",15495.424
"1211","166","12","1",18172.826
"1212","9","1","10",15634.485
"1213","11","1","12",18491.663
"1214","23","2","9",17465.181
"1215","53","4","9",26323.243
"1216","68","5","9",27157.792
"1217","83","6","9",17204.944
"1218","98","7","9",56849.324
"1219","113","8","9",66443.066
"1220","189","13","9",27637.007
"1221","206","14","11",19661.593
"1222","219","15","9",35796.404
"1223","234","16","9",30303.829
"1224","136","10","1",15495.424
"1225","137","10","2",13843.668
"1226","139","10","4",22901.087
"1227","140","10","5",23811.327
"1228","141","10","6",13673.82
"1229","142","10","7",53589.138
"1230","143","10","8",63182.155
"1231","147","10","13",24345.562
"1232","149","10","15",32653.992
"1233","150","10","16",27050.83
"1234","166","12","1",18172.826
"1235","206","14","11",19661.593
"1236","9","1","10",15634.485
"1237","11","1","12",18491.663
"1238","23","2","9",17465.181
"1239","53","4","9",26323.243
"1240","68","5","9",27157.792
"1241","83","6","9",17204.944
"1242","98","7","9",56849.324
"1243","113","8","9",66443.066
"1244","189","13","9",27637.007
"1245","206","14","11",19661.593
"1246","219","15","9",35796.404
"1247","234","16","9",30303.829
"1248","41","3","12",15242.894
"1249","206","14","11",19661.593
"1250","122","9","2",17236.845
"1251","124","9","4",26294.264
"1252","125","9","5",27204.504
"1253","126","9","6",17066.997
"1254","127","9","7",56982.315
"1255","128","9","8",66575.332
"1256","132","9","13",27738.739
"1257","134","9","15",36047.169
"1258","135","9","16",30444.007
"1259","163","11","14",19574.42
"1260","41","3","12",15242.894
"1261","168","12","3",15040.772
"1262","206","14","11",19661.593
"1263","168","12","3",15040.772
"1264","206","14","11",19661.593
"1265","206","14","11",19661.593
"1266","122","9","2",17236.845
"1267","124","9","4",26294.264
"1268","125","9","5",27204.504
"1269","126","9","6",17066.997
"1270","127","9","7",56982.315
"1271","128","9","8",66575.332
"1272","132","9","13",27738.739
"1273","134","9","15",36047.169
"1274","135","9","16",30444.007
"1275","168","12","3",15040.772
"1276","206","14","11",19661.593
"1277","168","12","3",15040.772
"1278","41","3","12",15242.894
"1279","122","9","2",17236.845
"1280","124","9","4",26294.264
"1281","125","9","5",27204.504
"1282","126","9","6",17066.997
"1283","127","9","7",56982.315
"1284","128","9","8",66575.332
"1285","132","9","13",27738.739
"1286","134","9","15",36047.169
"1287","135","9","16",30444.007
"1288","163","11","14",19574.42
"1289","41","3","12",15242.894
"1290","163","11","14",19574.42
"1291","122","9","2",17236.845
"1292","124","9","4",26294.264
"1293","125","9","5",27204.504
"1294","126","9","6",17066.997
"1295","127","9","7",56982.315
"1296","128","9","8",66575.332
"1297","132","9","13",27738.739
"1298","134","9","15",36047.169
"1299","135","9","16",30444.007
"1300","41","3","12",15242.894
"1301","168","12","3",15040.772
"1302","206","14","11",19661.593
"1303","206","14","11",19661.593
"1304","122","9","2",17236.845
"1305","124","9","4",26294.264
"1306","125","9","5",27204.504
"1307","126","9","6",17066.997
"1308","127","9","7",56982.315
"1309","128","9","8",66575.332
"1310","132","9","13",27738.739
"1311","134","9","15",36047.169
"1312","135","9","16",30444.007
"1313","9","1","10",15634.485
"1314","11","1","12",18491.663
"1315","23","2","9",17465.181
"1316","53","4","9",26323.243
"1317","68","5","9",27157.792
"1318","83","6","9",17204.944
"1319","98","7","9",56849.324
"1320","113","8","9",66443.066
"1321","189","13","9",27637.007
"1322","219","15","9",35796.404
"1323","234","16","9",30303.829
"1324","14","1","15",21988.005
"1325","29","2","15",20126.828
"1326","44","3","15",24813.45
"1327","60","4","16",7084.258
"1328","89","6","15",19696.175
"1329","134","9","15",36047.169
"1330","149","10","15",32653.992
"1331","164","11","15",27771.714
"1332","195","13","16",9635.426
"1333","200","14","5",17149.991
"1334","9","1","10",15634.485
"1335","11","1","12",18491.663
"1336","23","2","9",17465.181
"1337","53","4","9",26323.243
"1338","68","5","9",27157.792
"1339","83","6","9",17204.944
"1340","98","7","9",56849.324
"1341","113","8","9",66443.066
"1342","189","13","9",27637.007
"1343","219","15","9",35796.404
"1344","234","16","9",30303.829
"1345","9","1","10",15634.485
"1346","11","1","12",18491.663
"1347","41","3","12",15242.894
"1348","136","10","1",15495.424
"1349","137","10","2",13843.668
"1350","139","10","4",22901.087
"1351","140","10","5",23811.327
"1352","141","10","6",13673.82
"1353","142","10","7",53589.138
"1354","143","10","8",63182.155
"1355","147","10","13",24345.562
"1356","149","10","15",32653.992
"1357","150","10","16",27050.83
"1358","166","12","1",18172.826
"1359","168","12","3",15040.772
"1360","200","14","5",17149.991
"1361","229","16","4",7027.227
"1362","238","16","13",9532.286
"1363","60","4","16",7084.258
"1364","195","13","16",9635.426
"1365","229","16","4",7027.227
"1366","238","16","13",9532.286
"1367","60","4","16",7084.258
"1368","73","5","14",17206.884
"1369","195","13","16",9635.426
"1370","200","14","5",17149.991
"1371","229","16","4",7027.227
"1372","238","16","13",9532.286
"1373","14","1","15",21988.005
"1374","29","2","15",20126.828
"1375","44","3","15",24813.45
"1376","89","6","15",19696.175
"1377","134","9","15",36047.169
"1378","149","10","15",32653.992
"1379","164","11","15",27771.714
"1380","60","4","16",7084.258
"1381","73","5","14",17206.884
"1382","195","13","16",9635.426
"1383","60","4","16",7084.258
"1384","73","5","14",17206.884
"1385","195","13","16",9635.426
"1386","14","1","15",21988.005
"1387","29","2","15",20126.828
"1388","44","3","15",24813.45
"1389","89","6","15",19696.175
"1390","134","9","15",36047.169
"1391","149","10","15",32653.992
"1392","164","11","15",27771.714
"1393","200","14","5",17149.991
"1394","73","5","14",17206.884
"1395","60","4","16",7084.258
"1396","195","13","16",9635.426
"1397","229","16","4",7027.227
"1398","238","16","13",9532.286
"1399","154","11","4",18018.809
"1400","155","11","5",18929.049
"1401","157","11","7",48706.86
"1402","158","11","8",58299.877
"1403","162","11","13",19463.284
"1404","164","11","15",27771.714
"1405","165","11","16",22168.552
"1406","55","4","11",18242.275
"1407","70","5","11",19076.824
"1408","100","7","11",48768.356
"1409","115","8","11",58362.098
"1410","191","13","11",19556.039
"1411","221","15","11",27715.436
"1412","236","16","11",22222.861
"1413","43","3","14",15296.19
"1414","9","1","10",15634.485
"1415","11","1","12",18491.663
"1416","136","10","1",15495.424
"1417","166","12","1",18172.826
"1418","198","14","3",15221.19
"1419","43","3","14",15296.19
"1420","9","1","10",15634.485
"1421","11","1","12",18491.663
"1422","43","3","14",15296.19
"1423","198","14","3",15221.19
"1424","43","3","14",15296.19
"1425","136","10","1",15495.424
"1426","166","12","1",18172.826
"1427","198","14","3",15221.19
"1428","9","1","10",15634.485
"1429","11","1","12",18491.663
"1430","198","14","3",15221.19
"1431","43","3","14",15296.19
"1432","198","14","3",15221.19
"1433","43","3","14",15296.19
"1434","198","14","3",15221.19
"1435","43","3","14",15296.19
"1436","43","3","14",15296.19
"1437","136","10","1",15495.424
"1438","166","12","1",18172.826
"1439","43","3","14",15296.19
"1440","122","9","2",17236.845
"1441","124","9","4",26294.264
"1442","125","9","5",27204.504
"1443","126","9","6",17066.997
"1444","127","9","7",56982.315
"1445","128","9","8",66575.332
"1446","132","9","13",27738.739
"1447","134","9","15",36047.169
"1448","135","9","16",30444.007
"1449","137","10","2",13843.668
"1450","139","10","4",22901.087
"1451","140","10","5",23811.327
"1452","141","10","6",13673.82
"1453","142","10","7",53589.138
"1454","143","10","8",63182.155
"1455","147","10","13",24345.562
"1456","149","10","15",32653.992
"1457","150","10","16",27050.83
"1458","24","2","10",14086.236
"1459","26","2","12",15980.438
"1460","54","4","10",22944.298
"1461","56","4","12",24838.5
"1462","69","5","10",23778.847
"1463","71","5","12",25673.049
"1464","84","6","10",13825.999
"1465","86","6","12",15720.201
"1466","99","7","10",53470.379
"1467","114","8","10",63064.121
"1468","190","13","10",24258.062
"1469","192","13","12",26152.264
