fid,cat,from_cat,to_cat,cost
"17754","168","12","3",1239.537
"17755","169","12","4",1618.734
"17756","170","12","5",1706.967
"17757","171","12","6",1094.69
"17758","172","12","7",3085.386
"17759","173","12","8",3698.578
"17760","177","12","13",1809.978
"17761","178","12","14",1267.744
"17762","179","12","15",2010.002
"17763","180","12","16",1790.5
"17764","11","1","12",1291.906
"17765","26","2","12",1163.169
"17766","41","3","12",1248.398
"17767","56","4","12",1617.951
"17768","71","5","12",1704.365
"17769","86","6","12",1106.354
"17770","101","7","12",3085.428
"17771","116","8","12",3698.655
"17772","192","13","12",1817.099
"17773","207","14","12",1275.062
"17774","222","15","12",2010.374
"17775","237","16","12",1790.448
"17776","174","12","9",688.606
"17777","175","12","10",474.004
"17778","176","12","11",1372.723
"17779","131","9","12",686.232
"17780","146","10","12",470.677
"17781","161","11","12",1372.862
"17782","174","12","9",688.606
"17783","175","12","10",474.004
"17784","176","12","11",1372.723
"17785","131","9","12",686.232
"17786","146","10","12",470.677
"17787","161","11","12",1372.862
"17788","9","1","10",1077.546
"17789","24","2","10",1041.452
"17790","39","3","10",966.303
"17791","54","4","10",1496.234
"17792","69","5","10",1582.648
"17793","84","6","10",984.637
"17794","99","7","10",2963.711
"17795","114","8","10",3576.938
"17796","160","11","10",1031.571
"17797","190","13","10",1695.382
"17798","205","14","10",1265.846
"17799","220","15","10",1888.657
"17800","235","16","10",1668.731
"17801","136","10","1",1064.441
"17802","137","10","2",1060.027
"17803","138","10","3",966.303
"17804","139","10","4",1498.736
"17805","140","10","5",1586.969
"17806","141","10","6",974.692
"17807","142","10","7",2965.388
"17808","143","10","8",3578.58
"17809","145","10","11",1031.432
"17810","147","10","13",1689.98
"17811","148","10","14",1260.235
"17812","149","10","15",1890.004
"17813","150","10","16",1670.502
"17814","9","1","10",1077.546
"17815","24","2","10",1041.452
"17816","39","3","10",966.303
"17817","54","4","10",1496.234
"17818","69","5","10",1582.648
"17819","84","6","10",984.637
"17820","99","7","10",2963.711
"17821","114","8","10",3576.938
"17822","160","11","10",1031.571
"17823","190","13","10",1695.382
"17824","205","14","10",1265.846
"17825","220","15","10",1888.657
"17826","235","16","10",1668.731
"17827","136","10","1",1064.441
"17828","137","10","2",1060.027
"17829","138","10","3",966.303
"17830","139","10","4",1498.736
"17831","140","10","5",1586.969
"17832","141","10","6",974.692
"17833","142","10","7",2965.388
"17834","143","10","8",3578.58
"17835","145","10","11",1031.432
"17836","147","10","13",1689.98
"17837","148","10","14",1260.235
"17838","149","10","15",1890.004
"17839","150","10","16",1670.502
"17840","9","1","10",1077.546
"17841","24","2","10",1041.452
"17842","39","3","10",966.303
"17843","54","4","10",1496.234
"17844","69","5","10",1582.648
"17845","84","6","10",984.637
"17846","99","7","10",2963.711
"17847","114","8","10",3576.938
"17848","160","11","10",1031.571
"17849","190","13","10",1695.382
"17850","205","14","10",1265.846
"17851","220","15","10",1888.657
"17852","235","16","10",1668.731
"17853","136","10","1",1064.441
"17854","137","10","2",1060.027
"17855","138","10","3",966.303
"17856","139","10","4",1498.736
"17857","140","10","5",1586.969
"17858","141","10","6",974.692
"17859","142","10","7",2965.388
"17860","143","10","8",3578.58
"17861","145","10","11",1031.432
"17862","147","10","13",1689.98
"17863","148","10","14",1260.235
"17864","149","10","15",1890.004
"17865","150","10","16",1670.502
"17866","204","14","9",1484.624
"17867","204","14","9",1484.624
"17868","8","1","9",1145.731
"17869","23","2","9",1109.637
"17870","38","3","9",1034.488
"17871","53","4","9",1564.419
"17872","68","5","9",1650.833
"17873","83","6","9",1052.822
"17874","98","7","9",3031.896
"17875","113","8","9",3645.123
"17876","144","10","9",317.437
"17877","159","11","9",1099.756
"17878","174","12","9",688.606
"17879","189","13","9",1763.567
"17880","204","14","9",1484.624
"17881","219","15","9",1956.842
"17882","234","16","9",1736.916
"17883","121","9","1",1132.626
"17884","122","9","2",1128.212
"17885","123","9","3",1034.488
"17886","124","9","4",1566.921
"17887","125","9","5",1655.154
"17888","126","9","6",1042.877
"17889","127","9","7",3033.573
"17890","128","9","8",3646.765
"17891","129","9","10",317.437
"17892","130","9","11",1095.814
"17893","131","9","12",686.232
"17894","132","9","13",1758.165
"17895","133","9","14",1479.824
"17896","134","9","15",1958.189
"17897","135","9","16",1738.687
"17898","9","1","10",1077.546
"17899","24","2","10",1041.452
"17900","39","3","10",966.303
"17901","54","4","10",1496.234
"17902","69","5","10",1582.648
"17903","84","6","10",984.637
"17904","99","7","10",2963.711
"17905","114","8","10",3576.938
"17906","160","11","10",1031.571
"17907","161","11","12",1372.862
"17908","190","13","10",1695.382
"17909","220","15","10",1888.657
"17910","235","16","10",1668.731
"17911","136","10","1",1064.441
"17912","137","10","2",1060.027
"17913","138","10","3",966.303
"17914","139","10","4",1498.736
"17915","140","10","5",1586.969
"17916","141","10","6",974.692
"17917","142","10","7",2965.388
"17918","143","10","8",3578.58
"17919","145","10","11",1031.432
"17920","147","10","13",1689.98
"17921","149","10","15",1890.004
"17922","150","10","16",1670.502
"17923","176","12","11",1372.723
"17924","204","14","9",1484.624
"17925","133","9","14",1479.824
"17926","148","10","14",1260.235
"17927","205","14","10",1265.846
"17928","204","14","9",1484.624
"17929","8","1","9",1145.731
"17930","23","2","9",1109.637
"17931","38","3","9",1034.488
"17932","53","4","9",1564.419
"17933","68","5","9",1650.833
"17934","83","6","9",1052.822
"17935","98","7","9",3031.896
"17936","113","8","9",3645.123
"17937","159","11","9",1099.756
"17938","189","13","9",1763.567
"17939","204","14","9",1484.624
"17940","219","15","9",1956.842
"17941","234","16","9",1736.916
"17942","121","9","1",1132.626
"17943","122","9","2",1128.212
"17944","123","9","3",1034.488
"17945","124","9","4",1566.921
"17946","125","9","5",1655.154
"17947","126","9","6",1042.877
"17948","127","9","7",3033.573
"17949","128","9","8",3646.765
"17950","132","9","13",1758.165
"17951","134","9","15",1958.189
"17952","135","9","16",1738.687
"17953","174","12","9",688.606
"17954","175","12","10",474.004
"17955","176","12","11",1372.723
"17956","131","9","12",686.232
"17957","146","10","12",470.677
"17958","161","11","12",1372.862
"17959","146","10","12",470.677
"17960","175","12","10",474.004
"17961","129","9","10",317.437
"17962","144","10","9",317.437
"17963","146","10","12",470.677
"17964","175","12","10",474.004
"17965","176","12","11",1372.723
"17966","205","14","10",1265.846
"17967","148","10","14",1260.235
"17968","161","11","12",1372.862
"17969","130","9","11",1095.814
"17970","159","11","9",1099.756
"17971","160","11","10",1031.571
"17972","161","11","12",1372.862
"17973","130","9","11",1095.814
"17974","145","10","11",1031.432
"17975","176","12","11",1372.723
"17976","159","11","9",1099.756
"17977","160","11","10",1031.571
"17978","161","11","12",1372.862
"17979","145","10","11",1031.432
"17980","176","12","11",1372.723
"17981","159","11","9",1099.756
